Unnamed: 0,source_id,row_index,segment_idx,akk,eng
1542,,1545,0,um-ma dan-a-šur ša-lim-wa-ar-dí-e ú šu-nu-nu-ma a-na en-nam-a-šur qí-bi-ma i-na lu-qú-tim pá-ni-tim 3 GÚ URUDU SIG₅ šu-nu-nu ub-lá-kum 1.5 GÚ URUDU SIG₅ ŠU.NÍGIN 4.5 GÚ <gap> mu-šu <gap> ša-lim-wa-ar-dí <gap> ú šu-nu-nu i-ta-<gap> nim <gap> a-dí lu-qú-tim ša a-ḫi-kà a-na-kam sà-li-a ni-iṣ-ba-at-ma um-ma šu-ut-ma na-áš-pé-er-ta-am a-lá-ḫu-im bi-lá-nim-ma lu-qú-ta-am lu-šé-ra-ku-nu-tí a-na-kam a-dí ša a-ḫi-kà sà-li-a ni-iṣ-ba-at um-ma né-nu-ma a-na kà-ni-iš pá-<gap> a-dí 10 u₄-me im-ta <gap> a-ta ma-lá-kà,"From Dan-Aššur, Šalim-wardī and Šu-Nūnu to Ennam-Aššur: In the previous merchandise Šu-Nūnu brought you 3 talents of good copper; (plus) 1.5 talents of good copper - in all 4.5 talents <gap> Šalim-wardī and Šu-Nūnu <gap> We seized Salliya here concerning the goods belonging to your brother, and he said: Bring me a <gap> missive then I shall release the goods to you."" Here we seized Salliya concerning your brother and we said: ""To Kanesh <gap> within 10 days <gap>"" Make up your mind. """
1543,,1546,0,um-ma en-nam-a-šùr ù da-dí-a-ma a-na e-lá-ma qí-bi-ma i-na 1 GÚ 5 ma-na KÙ.BABBAR-pí-kà ša ILLAT-at a-lá-ḫi-im i-li-kà-ni 10.3333 ma-na KÙ.BABBAR i-ri-ḫa-am 5.3333 ma-na KÙ.BABBAR ší-ip-kà-tí-kà iš-tí a-lá-ḫi-im ni-il₅-qé ŠÀ.BA 1.3333 ma-na 8 GÍN KÙ.BABBAR lá-qé-ep il₅-qé 1.5 ma-na LÁ 1 GÍN té-ṣú-bu ša 1 GÚ 5 ma-na KÙ.BABBAR-pí-kà 0.8333 ma-na LÁ 2 GÍN a-šùr-i-mì-tí il₅-qé 0.5 ma-na 5 GÍN KÙ.BABBAR a-ta-a-a il₅-qé 6 GÍN KÙ.BABBAR ṣú-ḫa-ar-tum tal-qé a-na ší-tí KÙ.BABBAR-pí-kà 96 TÚG.ḪI.A a-na 8 ma-na ni-iš-a-ma-kum 16 ma-na AN.NA qá-tim 12.5 GÍN.TA 1.5 ma-na LÁ 2 GÍN KÙ.BABBAR it-ba-al 4 ANŠE ṣa-lá-mu 1 ma-na 15 GÍN KÙ.BABBAR it-bu-lu 0.5 ma-na KÙ.BABBAR bé-ú-lá-at a-šùr-lá-ma-sí DUMU en-um-a-a 2 GÍN lu-bu-šu 10 GÍN KÙ.BABBAR ú-nu-ut ANŠE i-na NÍG.KA-sí 15 GÍN KÙ.BABBAR i-té-ra-ma 2 GÍN KÙ.BABBAR ú-ku-ul-tí ANŠE ni-dí-in ša 11 GÍN KÙ.BABBAR 2.5 ma-na AN.NA ni-iš-a-ma-kum 2,"Thus Ennam-Aššur and Dadiya, say to Elamma: Of the 65 minas of your silver that arrived here with Ali-ahum's caravan, 10.3333 minas of silver remained. We received 5.3333 minas from what you invested with Ali-ahum. Thereof: 1.3333? mina 8 shekels Lā-qēp took; 1 mina 29 shekels additional payment for your 65 minas of silver; 48 shekels of silver Aššur-imittī took; 35 shekels of silver Ataya took; 6 shekels the girl took. For the rest? of your silver we bought 96? textiles for 8? minas (of silver); 16.6666 minas of loose tin at 12.5 : 1 cost 1 mina 28 shekels of silver; 4 black donkeys cost 75 shekels of silver; 0.5 mina the working capital for Aššur-lamassī, son of Ennumāya, 2 shekels his clothing allowance; 10 shekels of silver for donkey harness. When at the accounting there was a surplus of 15 shekels of silver we paid 2 shekels of silver for food for the donkeys (and) for 11 shekels of silver we bought for you (an additional) 2.5 minas of tin. Two textiles from Aššur-lamassī's working capital are packed. With all this Aššur-lamassī is on his way to you. 2 minas <gap> shekels of silver that Atāya took he entrusted ?."""""
1544,,1547,0,13 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ili₅-ba-ni DUMU a-šur-UTU-ši lá-ma-sà-tum tí-šu iš-tù ḫa-muš-tim ša i-tur₄-DINGIR <gap> ITU.1.KAM ša sà-ra-tim li-mu-um ša qá-té a-šùr-i-mì-tí ma-lá-ḫi-im a-na 5 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qúl a-na 1 ma-na-im 1.5 GÍN.TA i-na i-na ITU.1.KAM-im ṣí-ib-tám ú-ṣa-áb IGI a-šur-be-el-a-wa-tim DUMU i-dí-da-gán IGI a-šùr-e-mu-qí DUMU ku-zi-zi-a,"13 shekels of refined silver Ilī-bāni, son of Aššur-šamšī, owes to Lamassutum. Reckoned from the week-eponymy of Itūr-ilī, month II, year-eponymy of the successor of Aššur-imttī, the boatman, within 5 weeks he will pay. If he does not pay he will add per mina, per month 1.5 shekel as interest. In the presence of Aššur-bēl-awātim, son of Iddin-Dagan, of Aššur-emūqī, son of Kuziziya."
1545,,1548,0,um-ma <gap>-nu-<gap> a-na a-mur-{d}UTU qí-bi-ma i-na {d}UTU-ši ṭup-pì-i ta-ša-me-ú 5 i-na ša kà-ri-im ú a-ta lu ṭup-pè-e lu ú-tù-ub-tám ša É a-bi-ni ku-un-kà-ma É-tám a-na <gap> šu-IŠTAR ú a-bi-<gap> dí-na-ma <gap> a-na <gap>-tí-a i-<gap> 3.6666 ma-na 5 GÍN KÙ.BABBAR ša i-ṣé-er i-tur₄-DINGIR il₅-qé-ú-ni 10-tum ša a-na-kam lá-šu a-ḫi a-ta a-wa-tám qá-ri-ib-ma KÙ.BABBAR ú-ṣa-aḫ-ra-ma ki-ma ta-mu-ú a qá-tí-a lu-ṭa-ḫi-ú ni-bi₄-it ta-aḫ-sí-is-tim <gap>-ma i pá-ni <gap> ki-ma e-ta-ú-<gap> i-ta-<gap>,"From <gap> to Amur-Šamaš: The very day you hear my letter 5 men from those of the colony and yourself must seal both the tablets and the movables of the house of our father, and give the house to <gap>, Šu-Ištar and Abī-<gap>, and <gap>3.6666 minas 5 shekels of silver that they have taken on Itūr-ilī’s account, since the ten-man board here is not present, my dear brother, address (him) so he deducts the silver and let them transfer it to my account as you will. The mention in the memorandum <gap>"
1546,,1549,0,um-ma a-lá-ḫi-im-ma a-šur-re-ṣí en-um-a-šur ù da-dí-a a-na e-lá-ma qí-bi-ma a ma-lá té-er-tí-kà 30 ma-na KÙ.BABBAR É tám-kà-ri-im a-na ṣí-ib-tim ni-il₅-qé-a-ku-um a-ṣé-er É ša ta-am-gu₅-ru mì-ša-al šu-ub-tí-im nu-ṭa-ḫi-ma 3 ma-na KÙ.BABBAR ni-iš-qú-ul i-ḫi-id-ma KÙ.BABBAR a-na ṣí-ib-tim i-lá-ak KÙ.BABBAR šé-bi₄-lá-am ší-mu-um ša-i-im a-šur-mu-ta-pì-il₅ i-na pá-ni-ú-tim ni-ṭá-ra-dá-am da-a-nu u₄-me ŠÈ.2.MU iš-ku-na-ku-um u₄-mu-ú e im-lu-ú-ma i-na ṭup-pì-kà e ú-ki-šu-kà i-ḫi-id ṭup-pá-am ša me-ra a-zu-a šé-bi₄-lam,"Thus Ali-ahum, Aššur-rēṣī, Ennam-Aššur and Dadiya, say to Elamma: In accordance with your instruction we borrowed for you at interest 30 minas of silver at a merchant's office. We added half a to the surface of the house plot about which you had reached an agreement and we paid 3 minas of silver. Realize well that the silver is interest bearing, so send the silver. The purchases have been made, we will send Aššur-mūtappil off to you with the next opportunity. The judges have set you a term of two years, don't exceed that term lest they disavow you on the basis of your tablet. Take care to send the tablet of the son of Azua."""""
1547,,1550,0,kà-ru-um ṣa-ḫe-er GAL dí-nam i-dí-in-ma ša-lim-a-šùr ù šu-be-lúm u₄-ma-ma ú-za-ku-ru-ma a-šar i-ma-gu₅-ru-ni e-ta-wu ú ṭup-pá-am ša a-lim{ki} ù ša be-el mì-ig-ra-tí-šu-nu IGI da-a-a-ni i-ša-ku-nu,"The plenary assembly of the colony passed a verdict, stating that Šalim-Aššur and Šu-Bēlum on this very day must make declarations, and they must discuss in order to come to an agreement; further, they must deposit the tablet from the City assembly and of the men who settled their affair before the judges. "
1548,,1551,0,2 GÚ 40 ma-na KÙ.BABBAR 5 li-me ŠE-um 30 DUG ù 40 DUG ba-áb-tám i-na a-lim{ki} 10 šu-ba-tim qá-qí-ri É-tám ep-ša-am É dí-la-a 60 TÚG.ḪI.A e-pí-šu ša-na-tim sí-pá-ri ú sú-ub-ra-am ša É a-bi-ni zu-a-za-am qá-bi-a-ni-ni a-na a-i-tim ba-lu-a ta-ak-bu-ús um-ma a-lá-ḫu-um-ma a-šu-mì e-li-tí-a ù e-li-tí-kà la ḫa-a-tim ak-bu-ús um-ma e-la-ma-ma e-li-tí-ma-mì-in lu-bé-il-ma i-na É a-bi-a zi-tí lá-zu-úz-ma KÙ.GI 1 GÚ a-na u₄-mì-im a-nim kà-áš-da-ku-mì-in ki-ma ik-bu-sa-ni-ni ša ni-iš a-lim{ki} ta-mu-ú lu ú-kà-al IGI e-dí-na-a IGI en-um-a-šùr,"Two talents and 40 minas of silver, 5000 measures of barley, 30 jars plus 40 jars outstanding claims; in the City a plot of 10, a built house, the house of Dilaya(?); 60 textiles, rugs, cauldrons, bronze objects and slaves- (are) the estate of our father which we have promised / been ordered to divide. Why have you suppressed (it) without me? Ali-ahum answered: In order to prevent my and your extra share from being inspected I have suppressed it."" Elamma answered: ""If only I could have taken along my own extra share and had obtained my share in my father's estate, then by this day I would have had at my disposal one talent of gold! That he repressed me, I wish to retain as (a statement) made with an oath by the City!"" In the presence of Eddināya, and of Ennum-Aššur."""
1549,,1552,0,12 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki ša tám-kà-ri-im a-ḫa-ma 10 ma-na KÙ.BABBAR ṣa-ru-pá-am ik-ri-bu ša a-šur ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki ša tám-kà-ri-im a-na kà-ar-wa-a ni-ip-qí-id IGI a-šur-ma-lik DUMU a-lá-ḫi-im IGI {d}IM.GAL DUMU bu-zi,"We entrusted 12 minas of refined silver, its import duty added, its transport tariff paid for, sealed by the merchant, and further, 10 minas of refined silver, votive offerings for Aššur, its import duty added, its transport tariff paid for, sealed by merchant, to Karwaya."
1550,,1553,0,um-ma ili₅-ba-ni-ma a-na en-nam-a-šur qí-bi-ma ší-im KÙ.BABBAR 41.5 ma-na URUDU té-zi-ba-am be-el KÙ.BABBAR i ša-am-ší ta-ta-al-ku i-li-kam-ma um-ma šu-ut-ma URUDU 45.5 ma-na um-ma a-ḫu-um eb-ru-ma iš-tù-ma a-we-lúm i-tal-ku a-wa-tum lá e-ri-ik ta-mì-šu ú-ta-mì-šu-ma 4 ma-na URUDU a-na-ku a-dí a-ḫi a-ta KÙ.BABBAR-áp-šu a-na ma-ma-ḫi-ir dí-in-ma a-ṣé-er KÙ.BABBAR ša be-ú-lá-tí-a li-dí,"From Ilī-bāni to Ennam-Aššur: You left the price in silver for 41.5 minas of copper. The owner of the silver came here the very day you had left, and he said: It was 45.5 minas of copper."" Brother and friend answered: ""Since the man has left, the matter should not be long-drawn-out. Make him swear."" I made him swear and I personally deposited 4 minas of copper. My dear brother, Give the silver for it to Man-mahir so he can add it to the silver of my working capital."""
1551,,1554,0,2 GÍN KÙ.BABBAR i-na li-bi₄ ili₅-me-ta-ak i-na ku-bu-ur-na-at a-na ša-lim-wa-ar-dí i-ša-qal,2 shekels of silver owed by Ilī-wēdāku. He will pay to Šalim-wardī in Kuburnat.
1552,,1555,0,2.5 GÚ URUDU SIG₅ iš-tí ga-nu-nu 3 GÚ URUDU SIG₅ iš-tí ga-nu-nu-ma 1 GÚ URUDU SIG₅ iš-tí a-šur-DU₁₀ DUMU a-mur-na-ḫu-uš 1 GÚ 30 ma-na URUDU SIG₅ iš-tí a-šùr DU₁₀ DUMU a-mur-na-ḫu-uš-ma <gap> GÚ URUDU SIG₅ iš-tí a-šur <gap> 3 GÚ 20 ma-na URUDU SIG₅ iš-tí a-du-dum 1 GÚ URUDU SIG₅ iš-tí PUZUR₄-{d}MAR.TU 2 GÚ 40 ma-na URUDU la-mu-nam iš-tí en-na-sú-in DUMU i-ku-a 15 ma-na URUDU SIG₅ iš-tí en-na-sú-in DUMU i-ku-a 28 ma-na URUDU SIG₅ iš-tí i-ku-pì-a DUMU en-um-a-šur 3 GÚ URUDU SIG₅ iš-tí PUZUR₄-we-er 1.5 ma-na KÙ.BABBAR ṣa-ru-pá-am iš-tí ur-ší-ší 1.5 ma-na KÙ.BABBAR ṣa-ru-pá-am iš-tí ur-ší-ší-ma ša qá-ta-tí-šu e-lá-ma ù a-mur-IŠTAR a-na ì-lí-<gap> li-tap-tù-ni 0.5 ma-na KÙ.BABBAR be-ú-lá-ti-šu iš-tí ur-ší-ší-ma <gap> GÚ URUDU SIG₅ iš-tí en-um-<gap> ù <gap>-ì-lí 20-<gap> ma-na URUDU SIG₅ <gap> 15 ma-na KÙ.BABBAR <gap> iš-tí DINGIR-<gap> DUMU <gap>-ma <gap> KÙ.BABBAR lá i-ba-ta-aq 10 TÚG.ḪI-tí 10.3333 ma-n,"2.5 talents refined copper due by Ganunu; 3 talents of refined copper also by Ganunu; 1 talent of refined copper due by Aššur-ṭāb, son of Amur-Nahuš; 1 talent 30 minas of refined copper due by the same Aššur- -ṭab, son of Amur-Nahuš; <gap> talents of refined copper due by Aššur- <gap>; 3 talents 20 minas of refined copper due by Adūdum; 1 talent refined copper due by Puzur-Amurrum; 2 talents 40 minas of bad copper due by Ennam-Suen, son of Ikūa; 15 minas of refined copper due by Ennam- -Suen, son of Ikua; 28 minas of refined copper due by Ikūn-pīya, son of Ennam-Aššur; 3 talents of refined copper due by Puzur-Wēr; 1.5 mina of refined silver due by Uršiši; 1.5 mina of refined silver due by the same Uršiši, as whose guarantors Elamma and Amur-Ištar were registered on behalf of Ilī-<gap>; 0.5 mina of silver, his working capital, due by the same Uršiši; <gap> talents of refined copper due by Ennam-<gap> and <gap>-ilī; 20-<gap> minas of refined copper <gap> 15 minas of silver <gap> due by Ilī-<gap>, son of <gap>; <gap> below (a price of) <gap> silver he shall not go?; 10 textiles (and) 10.3333 minas of copper due by Eruzi; 10 minas of refined copper and 6 shekels of silver due by Atahšu. All these certified records records are in <gap>num's house?."
1553,,1556,0,10 na-ru-uq ŠE-um 3 GÍN.TA KÙ.BABBAR a-na na-ru-qí-im ŠE-im 0.5 ma-na KÙ.BABBAR ší-im-šu a-ḫa-ma 4 GÍN KÙ.BABBAR ší-im 1 na-ru-uq GIG mì-ma a-nim iš-tí ša-ta-na DUMU.MÍ ḫi-pá 4 na-ru-uq ŠE-um 10.6666 GÍN KÙ.BABBAR ší-im-šu iš-tí zu-na-na-dí DAM ili₅-ba-ni ḫa-wi-li-im 7 GÍN ší-im 2 na-ru-uq ŠE-im 3 DUG GIG KI DAM a-šùr-i-mì-tí 12 GÍN KÙ.BABBAR ší-im 2 na-ru-uq ŠE 1 na-ru-uq 2 DUG GIG KI tù-ur-ḫa-lá ú a-ší-tí-šu 9 GÍN ší-im 2 na-ru-uq ŠE 3 DUG GIG KI i-lá-li-iš-kán gu₅-ba-áb-tim 3 GÍN iš-tí na-na-a 3 DUG GIG 2 DUG ŠE 4.5 GÍN ší-im-šu iš-tí DAM šu-iš-ḫa-ra na-na qá-ta-tum 9.75 GÍN KÙ.BABBAR ší-im 3 na-ru-uq 1 DUG ŠE-im iš-tí ta-ri-iš-ma-tim ni-a-tim 3 GÍN KÙ.BABBAR ší-im 1 na-ru-uq ŠE-im iš-tí e-ma-at en-na-nim DUMU am-ri-a 9 GÍN KÙ.BABBAR ší-im 2 na-ru-uq 1 DUG GIG iš-tí DUMU.MÍ a-lá-ḫi-im DUMU sú-ḫu-ki-im 3 GÍN KÙ.BABBAR ší-im 3 DUG GIG iš-tí DAM ṣí-li-a 1 DUG iš-tí a-šùr-DU₁₀ ŠU.N,"10 sacks of barley at 3 shekels of silver per sack, their price 0.5 mina of silver; further, 4 shekels of silver as the price of 1 sack of wheat - all this is owed by Šāt-Anna, the daughter of hipa. 4 sacks of barley, priced at 10.6666 shekels of silver, are owed by Zunanadi, the wife of Ilī-bāni, the hawīlum. 7 shekels, the price of 2 sacks of barley and 3 pots of wheat, is owed by the wife of Aššur-imittī. 12 shekels of silver, the price of 2 sacks of barley and 1 sack 2 pots of wheat, is owed by Turhala and his wife. 9 shekels, the price of 2 sacks of barley and 2 pots of wheat is owed by Ilališkan, the priestess. 3 shekels is owed by Nanaya. 3 pots of wheat 2 pots of barley, priced at 4.5 shekels, is owed by Šu-Išhāra's wife; Nana is the guarantor. 9 3 / 4 shekels of silver, the price of 3 sacks 1 pot of barley, is owed by our own Tarīš-mātum. 3 shekels of silver, the price of 1 sack of barley is owed by the mother-in-law of Ennānum son of Amriya. 9 shekels of silver, the price of 2 sacks 1 pot of wheat, is owed by the daughter of Ali-ahum son of Sukuhum. 3 shekels of silver, the price of 3 pots of wheat, is owed by Ṣillia's wife.1 pot is owed by Aššur-ṭāb. In all: 26(?) sacks 3 pots of barley and 7 sacks of wheat; they must pay 1.6666 mina 9 1 / 4 shekel of silver at harvest time."
1554,,1557,0,a-na a-dí-da ù a-lá-ḫi-im qí-bi-ma um-ma PUZUR₄-a-šur-ma a-na 0.8333 ma-na LÁ 1 GÍN KÙ.BABBAR ša li-bi₄-kà a-na a-lá-ḫi-im dí-in 0.5 ma-na KÙ.BABBAR šu-sú-in ḫa-bu-lam ša-áš-qí-il₅-ma a-na <gap> e-li-tám a-na ma-nu-ba e-zi-ib um-ma a-na-ku-ma 0.5 ma-na KÙ.BABBAR šu-sú-in li-iš-qú-lá-ku-ma e-li-tù-šu wa-šé-er 0.5 ma-na KÙ.BABBAR šu-sú-in iš-qú-ul-ma e-li-tù-šu ú-šé-er ù na-áš-pè-er-tí šu-sú-in ú-ta-e-ra-am a-ma-kam 0.5 ma-na KÙ.BABBAR ma-nu-ba li-iš-qú-lá-ku-nu-tí,"To Adida and Ali-ahum from Puzur-Aššur: As to the 0.8333 minas less 1 shekel of silver which is in your possession, give (that) to Ali-ahum. Šu-Suen owes me 0.5 mina of silver; make him pay and to <gap> I left with Manuba. I said: Šu-Suen should pay you 0.5 mina of silver and then release his extra payment(?)."" Šu-Suen paid 0.5 mina of silver and he released his extra payment(?). Also, he returned Šu-Suen's missive to me. Have Manuba pay you 0.5 mina of silver there."""
1555,,1558,0,10 GÍN KÙ.BABBAR iš-tí ma-ma-ḫi-ir i-na ri-ik-sí-im 2 GÍN KÙ.BABBAR al-pu-ut,10 shekels of silver owed by Man-mahir;
1556,,1559,0,um-ma i-ku-pì-a-ma a-na PUZUR₄.IŠTAR ù en-um-a-šur qí-bi-ma i-na u₄-mì-im ša ṭup-pí ta-ša-me-a-ni a-na URUDU 2 ma-na ù 3 ma-na <gap> i-kà-šu-du a-ṣé-er en-na-sú-in šu-up-ra-ma li-tal-kam šu-ma DAM.GÀR-šu ma-ma-an ú-kà-al-šu KÙ.BABBAR a-na DUMU um-me-a-nim ke-nim li-ip-qí-id-ma lu-šé-bi-lam,"From Ikūn-pīya to Puzur-Ištar and Ennam-Aššur: On the day you hear my letter<gap> for 2 or 3 minas copper<gap>they have arrived. Write to Enna-Suen that he should come. If any of his creditors holds him back, then let him entrust the silver to a trustworthy affiliated trader and send it to me."
1557,,1560,0,56 ma-na KÙ.BABBAR i-na KÙ.BABBAR-áp a-šur-i-dí DUMU sá-ta-a ú-ṣú-ur-ša-a-šur ù a-šur-DU₁₀ a-na šál-ma-a-šur iš-qú-lu-ma 4 ma-na KÙ.BABBAR i-ší-ta-ma ṭup-pá-am ša ú-ṣú-ur-ša-a-šur ù a-šur-DU₁₀ šál-ma-a-šur il₅-pu-ut-ma ṭup-pá-am ša 1 GÚ KÙ.BABBAR ša ḫu-bu-ul a-šur-i-dí DUMU sá-da-a šál-ma-a-šur a-na a-šur-DU₁₀ ú ú-ṣú-ur-ša-a-šur ú-ší-ir a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš ṣa-ḫe-ra-bi₄ i-dí-ni-ma ṭup-pá-am IGI GÍR ša a-šur a-dí-in IGI a-da-da a-šur-i-mì-tí DUMU a-ta-a ù PUZUR₄-tí-a-am-tim tap-pá-ú-a,"Uṣur-ša-Aššur and Aššur-ṭāb have paid 56 minas of silver from the silver of Aššur-idī son of Sadaya to Šalim-Aššur, but 4 minas of silver remain (unpaid) and Šalim-Aššur has written a debt note for Uṣur-ša-Aššur and Aššur-ṭāb, and he has released the (old) tablet concerning 1 talent of silver from the debt of Aššur-idī son of Sadaya to Aššur-ṭāb and Uṣur-ša-Aššur. The plenary assembly of the Kanesh colony has given me for these proceedings and I gave a tablet before Aššur's dagger. Witnessed by Adada; Aššur-imittī son of Ataya and Puzur-Ti'amtum were my (absent) partners. "
1558,,1561,0,4 GÍN KÙ.BABBAR a-na 3 šál-šu ta-lá-né-en ša wa-aḫ-šu-ša-na ù sà-ḫe-er-tám mì-ma a-nim i li-bi i-tur₄-DINGIR DUMU PUZUR₄-a-na 2 GÍN KÙ.BABBAR i li-bi a-ki-a,4 shekels of silver for 3 pairs of tallānu from Wahšušana plus small goods - all this is owed by Itūr-ilī son of Puzur-Anna.
1559,,1562,0,a-na a-lá-ḫi-im qí-bi-ma um-ma SIG₅-pì-a-šur-ma a-na KÙ.BABBAR ša <gap>-tí ḫa-bu-lá-ni <gap> e <gap>-um ḫa <gap>-na zi <gap> iš <gap> ù šál-ma-ni <gap> tám-kà-ri-im e-pu-šu i-na ṣé-ri-kà e a-ru-kum a-ḫi a-ta a-ḫi 17.5 GÍN KÙ.BABBAR ší-im e-ri-im KÙ.BABBAR pá-ni 0.5 ma-na ù 5 GÍN KÙ.BABBAR sà-ḫi-ir-tám ki-ma na-áš-pè-er-tí a-dí sú-ki-ni-im na ḫa-ḫi-im li-bi ki-ma ša-lu-um KÙ.BABBAR ša DAM.GÀR,"To Ali-ahum from Dami-pī-Aššur: With respect to the silver that PN owes <gap> We are well <gap> they made for the merchant. I must not be alienated from you. My dear brother, my dear brother, the son of Kuzuzarum owes me 17.5 shekels of silver, the price of copper. Your brother Amur-Ištar is his guarantor. Make him pay the silver and send it to me. As you hear my missive send me small goods worth 0.5 mina 5 shekels of silver to hahhum. Concerning the matter of the Narrow Track, if it is not feasible, send me word in hahhum, then I shall act so as to bring the silver of the merchant safely on."
1560,,1563,0,23.3333 ma-na ḫi-na-a qá-sú i-dí ša 3 TÚG 0.3333 ma-na.TA 1 ma-na qá-sú i-dí 5.5 TÚG.TA 10 GÍN.TA 3 TÚG ša ik-ri-bi₄-kà 10 GÍN.TA iš-ku-nu-nim ŠU NÍGIN 25 ma-na 15 GÍN KÙ.BABBAR ša a ni-kà-sí-kà na-ad-a-tí-ni 1 ma-na 15 GÍN ša tá-na-pu-lu ša ni-kà-sí-ku ša ḫi-na-a,"23.3333 minas hinnāya has deposited as his share. For 3 textiles at 0.3333 mina apiece he deposited 1 mina as his share, 5.5 textiles at 10 shekels apiece, (for) 3 textiles of your temple-fund they submitted 10 shekels apiece. In all: 25 minas 15 shekels of silver, which you have as deposit on your account. 1 mina and 15 shekels you have to balance are of (for) hinnāya's account."
1561,,1564,0,2 TÚG.ḪI.A ku-ta-ni ša šu-IŠTAR DUMU lu-zi-ni a-na 27 ma-na URUDU ma-sí-im li-ip-ta-num a-na i-dí-a-šùr DUMU dan-a-šùr i-dí-in a-na a-wa-tim a-ni-a-tim kà-ru-um wa-aḫ-šu-ša-na i-dí-ni-ma IGI šu-ga-ri-a-im ša a-šùr ší-bu-tí a-dí-in IGI bu-za-zu DUMU pu-šu-ke-en₆ a-šùr-du-ri DUMU PUZUR₄.IŠTAR tap-pá-i,"Two -textiles belonging to Šu-Ištar, son of Luzini, Liptānum gave to Iddin-Aššur, son of Dān-Aššur, for 27 minas of refined copper. For these words the Wahšušana colony made me available and before the .-symbol of Aššur I gave my testimony. In the presence of Buzāzu, son of Pūšu-kēn. Aššur-dūrī, son of Puzur-Ištar was my fellow witness."
1562,,1565,0,a-na a-lá-ḫi-im be-lúm-ba-ni a-ni-na ú a-šur-ma-lik qí-bi-ma um-ma zu-ku-a-ma 0.3333 ma-na 7 GÍN KÙ.BABBAR e-zi-ba-ku-nu-tí um-ma a-na-ku-ma 10.5 GÍN KÙ.BABBAR a-lá-ḫu-um lu-ra-dí-ma 0.5 ma-na 7.5 GÍN KÙ.BABBAR a-na i-dí-a-šur šu-uq-lá ta-áš-pu-ra-nim um-ma a-tù-nu-ma KÙ.BABBAR a-na i-dí-a-šur nu-kà-i-il₅-ma lá-qá-am lá i-mu-a iš-tù u₄-mì-im ša tù-kà-i-lá-šu-ni ta-aḫ-sí-is-tám i-dá ḫa-mu-uš-tám ú ITU.1.KAM wa-dí-a 0.3333 ma-na 7 GÍN KÙ.BABBAR ša e-zi-ba-ku-nu-tí-ni a-na i-dí-a-šur šu-uq-lá ú ma-lá ta-áš-ta-aq-lá-ni KÙ.BABBAR a-na a-lá-ḫi-im a-dí tí-ir-tí i-lá-kà-ni li-dí-in a-ḫu-a-tù-nu a-dí ma-lá ú ší-ni-šu tí-ir-tí i-li-kà-ku-nu-tí-ma a tí-ir-tí-a iḫ-da ṭup-pí ša nu-a-e ša e-lá-nu e-zi-ba-ku-nu-tí-ni be-lúm-ba-ni i ša-ḫa-tí-ku-nu li-zi-iz-ma iḫ-da-ma KÙ.BABBAR a-wi-li ša-áš-qí-lá ša-tum ša-na-at KÙ.BABBAR ma-lá nu-a-e tù-ša-áš-qá-lá-ni a-na be-lúm-ba-ni dí-na,"To Ali-ahum, Bēlum-bāni, Annina and Aššur-malik from Zukuwa: I left you 0.3333 mina 7 shekels of silver, and I said: Let Ali-ahum add 10.5 shekels of silver and pay 0.5 mina 7.5 shekels of silver to Iddin-Aššur."" You then wrote and said: ""We offered the silver to Iddin-Aššur, but he would not take it."" Note on a memorandum the day when you offered it to him. Indicate the week and the month. Pay the 0.3333 mina 7 shekels of silver that I left with you to Iddin-Aššur. Also, what you have paid, let him give the silver to Ali-ahum until my instructions arrive. My dear brothers, I sent word to you once or twice, so do pay attention to my instructions. As to the tablets concerning Anatolians that I also left with you, have Bēlum-bāni assist you and take care to have the men pay the silver. A year has gone by. The silver you make the Anatolians pay, give that to Bēlum-bāni."""
1563,,1566,0,a-na ku-li-a qí-bi₄-ma um-ma al-pì-lí ú a-šur-lá-ma-sí šál-ma-ni i ta-wi-ni-a wa-áš-ba-ni ni-iš-ta-na-me wa-áš-bu-tum ša wa-aḫ-šu-ša-na i-ta-ṣú-nim a-dí u₄-me-e za-ku-sà ni-ša-me-ma a-le ni-pá-nu-ú ni-ša-pá-ra-ku-um ta-ma-lá-ke ša qá-tí-kà al-pì-lí ú-ša-al li-ba-kà lá i-pá-ri-id,"To Kuliya, thus say Alpilī and Aššur-lamassī: We are well, we are staying in Tawiniya. We hear rumours that the residents of Wahšušana have left the city. Within two days, when we hear more details, we will inform you by letter where we are heading. As for the coffers under your control, Alpilī will make enquiries. Do not get afraid!"
